zip_code,refnis,pop_dens,income_1y,income_17y,province,commune
6982,83031,27,20346.31,15107.13,Luxembourg,La Roche-en-Ardenne
6983,83031,27,20346.31,15107.13,Luxembourg,La Roche-en-Ardenne
6984,83031,27,20346.31,15107.13,Luxembourg,La Roche-en-Ardenne
6986,83031,27,20346.31,15107.13,Luxembourg,La Roche-en-Ardenne
6987,83044,39,20129.06,15263.99,Luxembourg,Rendeux
6990,83028,100,19440.2,14948.33,Luxembourg,Hotton
6997,83013,42,21018.99,15936.07,Luxembourg,Erezée
7000,53053,653,19054.19,15353.56,Hainaut,Mons
7010,53053,653,19054.19,15353.56,Hainaut,Mons
7011,53053,653,19054.19,15353.56,Hainaut,Mons
7012,53053,653,19054.19,15353.56,Hainaut,Mons
7020,53053,653,19054.19,15353.56,Hainaut,Mons
7021,53053,653,19054.19,15353.56,Hainaut,Mons
7022,53053,653,19054.19,15353.56,Hainaut,Mons
7024,53053,653,19054.19,15353.56,Hainaut,Mons
7030,53053,653,19054.19,15353.56,Hainaut,Mons
7031,53053,653,19054.19,15353.56,Hainaut,Mons
7032,53053,653,19054.19,15353.56,Hainaut,Mons
7033,53053,653,19054.19,15353.56,Hainaut,Mons
7034,53053,653,19054.19,15353.56,Hainaut,Mons
7040,53084,124,22521.78,17951.65,Hainaut,Quévy
7041,53084,124,22521.78,17951.65,Hainaut,Quévy
7050,53044,186,23798.97,18840.7,Hainaut,Jurbise
7060,55040,260,20782.72,16636.8,Hainaut,Soignies
7061,55040,260,20782.72,16636.8,Hainaut,Soignies
7062,55040,260,20782.72,16636.8,Hainaut,Soignies
7063,55040,260,20782.72,16636.8,Hainaut,Soignies
7070,55035,200,22527.52,17898.61,Hainaut,Le Roeulx
7080,53028,830,18317.94,14745.33,Hainaut,Frameries
7090,55004,276,21873.94,17571.89,Hainaut,Braine-le-Comte
7100,58001,1258,17501.36,14092.28,Hainaut,La Louvière
7110,58001,1258,17501.36,14092.28,Hainaut,La Louvière
7120,58003,108,21538.75,16618.98,Hainaut,Estinnes
7130,58002,549,19558.78,15356.4,Hainaut,Binche
7131,58002,549,19558.78,15356.4,Hainaut,Binche
7133,58002,549,19558.78,15356.4,Hainaut,Binche
7134,58002,549,19558.78,15356.4,Hainaut,Binche
7140,58004,940,19224.59,15052.2,Hainaut,Morlanwelz
7141,58004,940,19224.59,15052.2,Hainaut,Morlanwelz
7160,52010,815,19228.18,14818.5,Hainaut,Chapelle-lez-Herlaimont
7170,55086,1240,17883.71,14326.89,Hainaut,Manage
7180,55085,182,23754.49,18420.07,Hainaut,Seneffe
7181,55085,182,23754.49,18420.07,Hainaut,Seneffe
7190,55050,331,21182.46,16839.19,Hainaut,Ecaussinnes
7191,55050,331,21182.46,16839.19,Hainaut,Ecaussinnes
7300,53014,1010,16770.07,13556.05,Hainaut,Boussu
7301,53014,1010,16770.07,13556.05,Hainaut,Boussu
7320,51009,271,19856.32,15380.62,Hainaut,Bernissart
7321,51009,271,19856.32,15380.62,Hainaut,Bernissart
7322,51009,271,19856.32,15380.62,Hainaut,Bernissart
7330,53070,336,20658.02,16369.91,Hainaut,Saint-Ghislain
7331,53070,336,20658.02,16369.91,Hainaut,Saint-Ghislain
7332,53070,336,20658.02,16369.91,Hainaut,Saint-Ghislain
7333,53070,336,20658.02,16369.91,Hainaut,Saint-Ghislain
7334,53070,336,20658.02,16369.91,Hainaut,Saint-Ghislain
7340,53082,1509,15980.79,12801.66,Hainaut,Colfontaine
7350,53039,258,19113.63,14794.94,Hainaut,Hensies
7370,53020,492,18080.11,14370.56,Hainaut,Dour
7380,53068,319,17541.93,14199.23,Hainaut,Quiévrain
7382,53068,319,17541.93,14199.23,Hainaut,Quiévrain
7387,53083,116,21962.36,17190.21,Hainaut,Honnelles
7390,53065,1691,16532.96,13296.7,Hainaut,Quaregnon
7500,57081,318,20732.54,16454.35,Hainaut,Tournai
7501,57081,318,20732.54,16454.35,Hainaut,Tournai
7502,57081,318,20732.54,16454.35,Hainaut,Tournai
7503,57081,318,20732.54,16454.35,Hainaut,Tournai
7504,57081,318,20732.54,16454.35,Hainaut,Tournai
7506,57081,318,20732.54,16454.35,Hainaut,Tournai
7520,57081,318,20732.54,16454.35,Hainaut,Tournai
7521,57081,318,20732.54,16454.35,Hainaut,Tournai
7522,57081,318,20732.54,16454.35,Hainaut,Tournai
7530,57081,318,20732.54,16454.35,Hainaut,Tournai
7531,57081,318,20732.54,16454.35,Hainaut,Tournai
7532,57081,318,20732.54,16454.35,Hainaut,Tournai
7533,57081,318,20732.54,16454.35,Hainaut,Tournai
7534,57081,318,20732.54,16454.35,Hainaut,Tournai
7536,57081,318,20732.54,16454.35,Hainaut,Tournai
7538,57081,318,20732.54,16454.35,Hainaut,Tournai
7540,57081,318,20732.54,16454.35,Hainaut,Tournai
7542,57081,318,20732.54,16454.35,Hainaut,Tournai
7543,57081,318,20732.54,16454.35,Hainaut,Tournai
7548,57081,318,20732.54,16454.35,Hainaut,Tournai
7600,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7601,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7602,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7603,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7604,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7608,57064,283,19247.7,14834.54,Hainaut,Péruwelz
7610,57072,222,19770.79,16039.14,Hainaut,Rumes
7611,57072,222,19770.79,16039.14,Hainaut,Rumes
7618,57072,222,19770.79,16039.14,Hainaut,Rumes
7620,57093,174,20916.44,15796.73,Hainaut,Brunehaut
7621,57093,174,20916.44,15796.73,Hainaut,Brunehaut
7622,57093,174,20916.44,15796.73,Hainaut,Brunehaut
7623,57093,174,20916.44,15796.73,Hainaut,Brunehaut
7624,57093,174,20916.44,15796.73,Hainaut,Brunehaut
7640,57003,243,19317.09,15200.77,Hainaut,Antoing
7641,57003,243,19317.09,15200.77,Hainaut,Antoing
7642,57003,243,19317.09,15200.77,Hainaut,Antoing
7643,57003,243,19317.09,15200.77,Hainaut,Antoing
7700,57096,1476,17739.5,14521.1,Hainaut,Mouscron
7711,57096,1476,17739.5,14521.1,Hainaut,Mouscron
7712,57096,1476,17739.5,14521.1,Hainaut,Mouscron
7730,57027,335,20259.62,15965.39,Hainaut,Estaimpuis
7740,57062,179,21008.52,16292.66,Hainaut,Pecq
7742,57062,179,21008.52,16292.66,Hainaut,Pecq
7743,57062,179,21008.52,16292.66,Hainaut,Pecq
7750,57095,142,21877.15,16977.0,Hainaut,Mont-de-l’Enclus
7760,57018,84,20815.68,16344.5,Hainaut,Celles
7780,57097,299,17470.37,14196.4,Hainaut,Comines-Warneton
7781,57097,299,17470.37,14196.4,Hainaut,Comines-Warneton
7782,57097,299,17470.37,14196.4,Hainaut,Comines-Warneton
7783,57097,299,17470.37,14196.4,Hainaut,Comines-Warneton
7784,57097,299,17470.37,14196.4,Hainaut,Comines-Warneton
7800,51004,234,22299.59,17497.43,Hainaut,Ath
7801,51004,234,22299.59,17497.43,Hainaut,Ath
7802,51004,234,22299.59,17497.43,Hainaut,Ath
7803,51004,234,22299.59,17497.43,Hainaut,Ath
7804,51004,234,22299.59,17497.43,Hainaut,Ath
7810,51004,234,22299.59,17497.43,Hainaut,Ath
7811,51004,234,22299.59,17497.43,Hainaut,Ath
7812,51004,234,22299.59,17497.43,Hainaut,Ath
7822,51004,234,22299.59,17497.43,Hainaut,Ath
7823,51004,234,22299.59,17497.43,Hainaut,Ath
7830,51068,123,25093.87,19361.94,Hainaut,Silly
7850,51067,368,22527.39,18603.35,Hainaut,Enghien
7860,51069,257,20057.53,16112.13,Hainaut,Lessines
7861,51069,257,20057.53,16112.13,Hainaut,Lessines
7862,51069,257,20057.53,16112.13,Hainaut,Lessines
7863,51069,257,20057.53,16112.13,Hainaut,Lessines
7864,51069,257,20057.53,16112.13,Hainaut,Lessines
7866,51069,257,20057.53,16112.13,Hainaut,Lessines
7870,53046,93,21295.81,16918.36,Hainaut,Lens
7880,51019,147,22655.32,17822.52,Hainaut,Flobecq
7890,51017,132,22769.11,17481.45,Hainaut,Ellezelles
7900,57094,190,20685.71,16495.77,Hainaut,Leuze-en-Hainaut
7901,57094,190,20685.71,16495.77,Hainaut,Leuze-en-Hainaut
7903,57094,190,20685.71,16495.77,Hainaut,Leuze-en-Hainaut
7904,57094,190,20685.71,16495.77,Hainaut,Leuze-en-Hainaut
7906,57094,190,20685.71,16495.77,Hainaut,Leuze-en-Hainaut
7910,51065,107,22088.56,17050.77,Hainaut,Frasnes-lez-Anvaing
7911,51065,107,22088.56,17050.77,Hainaut,Frasnes-lez-Anvaing
7912,51065,107,22088.56,17050.77,Hainaut,Frasnes-lez-Anvaing
7940,51012,134,21254.74,16162.82,Hainaut,Brugelette
7941,51012,134,21254.74,16162.82,Hainaut,Brugelette
7942,51012,134,21254.74,16162.82,Hainaut,Brugelette
7943,51012,134,21254.74,16162.82,Hainaut,Brugelette
7950,51014,151,21100.23,16756.31,Hainaut,Chièvres
7951,51014,151,21100.23,16756.31,Hainaut,Chièvres
7970,51008,228,20529.87,15996.27,Hainaut,Beloeil
7971,51008,228,20529.87,15996.27,Hainaut,Beloeil
7972,51008,228,20529.87,15996.27,Hainaut,Beloeil
7973,51008,228,20529.87,15996.27,Hainaut,Beloeil
8000,31005,850,24065.44,19179.29,West-Vlaanderen,Brugge
8020,31022,302,24377.96,18990.9,West-Vlaanderen,Oostkamp
8200,31005,850,24065.44,19179.29,West-Vlaanderen,Brugge
8210,31040,386,24058.65,18474.8,West-Vlaanderen,Zedelgem
8211,31040,386,24058.65,18474.8,West-Vlaanderen,Zedelgem
8300,31043,527,32740.1,24109.0,West-Vlaanderen,Knokke-Heist
8301,31043,527,32740.1,24109.0,West-Vlaanderen,Knokke-Heist
8310,31005,850,24065.44,19179.29,West-Vlaanderen,Brugge
8340,31006,124,24257.74,18755.21,West-Vlaanderen,Damme
8370,31004,1081,22305.96,17426.84,West-Vlaanderen,Blankenberge
8377,31042,54,25033.62,19339.64,West-Vlaanderen,Zuienkerke
8380,31005,850,24065.44,19179.29,West-Vlaanderen,Brugge
8400,35013,1772,21690.8,17362.98,West-Vlaanderen,Oostende
8420,35029,275,25630.11,19845.84,West-Vlaanderen,De Haan
8421,35029,275,25630.11,19845.84,West-Vlaanderen,De Haan
8430,35011,251,23338.2,17597.33,West-Vlaanderen,Middelkerke
8431,35011,251,23338.2,17597.33,West-Vlaanderen,Middelkerke
8432,35011,251,23338.2,17597.33,West-Vlaanderen,Middelkerke
8433,35011,251,23338.2,17597.33,West-Vlaanderen,Middelkerke
8434,35011,251,23338.2,17597.33,West-Vlaanderen,Middelkerke
8450,35002,1275,23038.01,18154.7,West-Vlaanderen,Bredene
8460,35014,279,22601.61,17678.6,West-Vlaanderen,Oudenburg
8470,35005,285,22614.29,17545.16,West-Vlaanderen,Gistel
8480,35006,317,21693.55,16669.28,West-Vlaanderen,Ichtegem
8490,31012,275,25749.36,19951.78,West-Vlaanderen,Jabbeke
8500,34022,991,22379.1,18118.34,West-Vlaanderen,Kortrijk
8501,34022,991,22379.1,18118.34,West-Vlaanderen,Kortrijk
8510,34022,991,22379.1,18118.34,West-Vlaanderen,Kortrijk
8511,34022,991,22379.1,18118.34,West-Vlaanderen,Kortrijk
8520,34023,1398,21701.85,17382.42,West-Vlaanderen,Kuurne
8530,34013,1017,22145.4,17666.08,West-Vlaanderen,Harelbeke
8531,34013,1017,22145.4,17666.08,West-Vlaanderen,Harelbeke
8540,34009,746,23216.51,18097.33,West-Vlaanderen,Deerlijk
8550,34042,405,23173.58,18403.72,West-Vlaanderen,Zwevegem
8551,34042,405,23173.58,18403.72,West-Vlaanderen,Zwevegem
8552,34042,405,23173.58,18403.72,West-Vlaanderen,Zwevegem
8553,34042,405,23173.58,18403.72,West-Vlaanderen,Zwevegem
8554,34042,405,23173.58,18403.72,West-Vlaanderen,Zwevegem
8560,34041,814,22416.24,17709.52,West-Vlaanderen,Wevelgem
8570,34002,357,23651.55,18481.73,West-Vlaanderen,Anzegem
8572,34002,357,23651.55,18481.73,West-Vlaanderen,Anzegem
8573,34002,357,23651.55,18481.73,West-Vlaanderen,Anzegem
8580,34003,470,22036.38,17297.9,West-Vlaanderen,Avelgem
8581,34003,470,22036.38,17297.9,West-Vlaanderen,Avelgem
8582,34003,470,22036.38,17297.9,West-Vlaanderen,Avelgem
8583,34003,470,22036.38,17297.9,West-Vlaanderen,Avelgem
8587,34043,190,21629.23,16442.52,West-Vlaanderen,Spiere-Helkijn
8600,32003,114,21147.76,16285.21,West-Vlaanderen,Diksmuide
8610,32011,231,20949.38,16431.54,West-Vlaanderen,Kortemark
8620,38016,344,24003.17,18189.68,West-Vlaanderen,Nieuwpoort
8630,38025,129,21980.62,16966.94,West-Vlaanderen,Veurne
8640,33041,93,19729.84,15026.76,West-Vlaanderen,Vleteren
8647,32030,50,20459.1,15363.56,West-Vlaanderen,Lo-Reninge
8650,32006,186,20376.72,15799.64,West-Vlaanderen,Houthulst
8660,38008,413,23454.95,17700.57,West-Vlaanderen,De Panne
8670,38014,427,29943.28,23525.86,West-Vlaanderen,Koksijde
8680,32010,223,21485.05,16618.02,West-Vlaanderen,Koekelare
8690,38002,62,20982.36,15162.23,West-Vlaanderen,Alveringem
8691,38002,62,20982.36,15162.23,West-Vlaanderen,Alveringem
8700,37015,299,22389.91,17741.62,West-Vlaanderen,Tielt
8710,37017,462,21757.44,17048.14,West-Vlaanderen,Wielsbeke
8720,37002,334,22514.81,17384.45,West-Vlaanderen,Dentergem
8730,31003,224,23618.81,18400.66,West-Vlaanderen,Beernem
8740,37011,200,21582.29,16851.44,West-Vlaanderen,Pittem
8750,37018,221,22507.66,17081.98,West-Vlaanderen,Wingene
8755,37012,179,22648.64,17376.02,West-Vlaanderen,Ruiselede
8760,37007,377,21759.58,16862.52,West-Vlaanderen,Meulebeke
8770,36007,702,21885.54,17187.11,West-Vlaanderen,Ingelmunster
8780,37010,482,21795.29,16975.62,West-Vlaanderen,Oostrozebeke
8790,34040,898,23039.1,18369.15,West-Vlaanderen,Waregem
8791,34040,898,23039.1,18369.15,West-Vlaanderen,Waregem
8792,34040,898,23039.1,18369.15,West-Vlaanderen,Waregem
8793,34040,898,23039.1,18369.15,West-Vlaanderen,Waregem
8800,36015,1097,21783.35,17686.34,West-Vlaanderen,Roeselare
8810,36011,356,22641.85,17418.76,West-Vlaanderen,Lichtervelde
8820,31033,462,22443.16,17893.9,West-Vlaanderen,Torhout
8830,36006,268,22519.29,17618.41,West-Vlaanderen,Hooglede
8840,36019,249,20701.01,16239.38,West-Vlaanderen,Staden
8850,37020,267,22170.54,17393.66,West-Vlaanderen,Ardooie
8851,37020,267,22170.54,17393.66,West-Vlaanderen,Ardooie
8860,34025,443,22639.59,17852.12,West-Vlaanderen,Lendelede
8870,36008,1140,21911.49,17625.14,West-Vlaanderen,Izegem
8880,36010,393,21338.22,16910.58,West-Vlaanderen,Ledegem
8890,36012,323,21633.45,16748.95,West-Vlaanderen,Moorslede
8900,33011,270,21773.87,17154.02,West-Vlaanderen,Ieper
8902,33011,270,21773.87,17154.02,West-Vlaanderen,Ieper
8904,33011,270,21773.87,17154.02,West-Vlaanderen,Ieper
8906,33011,270,21773.87,17154.02,West-Vlaanderen,Ieper
8908,33011,270,21773.87,17154.02,West-Vlaanderen,Ieper
8920,33040,152,21746.15,16197.41,West-Vlaanderen,Langemark-Poelkapelle
8930,34027,1037,19797.17,16001.81,West-Vlaanderen,Menen
8940,33029,438,20260.4,16112.57,West-Vlaanderen,Wervik
8950,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8951,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8952,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8953,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8954,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8956,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8957,33016,298,16797.24,13372.89,West-Vlaanderen,Mesen
8958,33039,84,20521.81,15338.58,West-Vlaanderen,Heuvelland
8970,33021,165,20644.65,15950.98,West-Vlaanderen,Poperinge
8972,33021,165,20644.65,15950.98,West-Vlaanderen,Poperinge
8978,33021,165,20644.65,15950.98,West-Vlaanderen,Poperinge
8980,33037,186,21549.11,16642.05,West-Vlaanderen,Zonnebeke
9000,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9030,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9031,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9032,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9040,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9041,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9042,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9050,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9051,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9052,44021,1708,22427.8,17896.53,Oost-Vlaanderen,Gent
9060,43018,995,20819.56,17279.05,Oost-Vlaanderen,Zelzate
9070,44013,715,27532.19,21728.06,Oost-Vlaanderen,Destelbergen
9080,44034,379,26203.34,20392.44,Oost-Vlaanderen,Lochristi
9090,44040,781,26406.44,20625.4,Oost-Vlaanderen,Melle
9100,46021,972,21033.34,17335.38,Oost-Vlaanderen,Sint-Niklaas
9111,46021,972,21033.34,17335.38,Oost-Vlaanderen,Sint-Niklaas
9112,46021,972,21033.34,17335.38,Oost-Vlaanderen,Sint-Niklaas
9120,46003,332,25129.04,19711.49,Oost-Vlaanderen,Beveren
9130,46003,332,25129.04,19711.49,Oost-Vlaanderen,Beveren
9140,46025,779,23164.22,18326.23,Oost-Vlaanderen,Temse
9150,46013,509,24160.34,19012.17,Oost-Vlaanderen,Kruibeke
9160,46014,638,22352.64,17762.4,Oost-Vlaanderen,Lokeren
9170,46020,363,24725.17,18906.48,Oost-Vlaanderen,Sint-Gillis-Waas
9180,44045,178,24293.67,19077.58,Oost-Vlaanderen,Moerbeke
9185,44073,228,23989.23,18774.65,Oost-Vlaanderen,Wachtebeke
9190,46024,432,24143.53,18500.6,Oost-Vlaanderen,Stekene
9200,42006,834,23427.81,18736.69,Oost-Vlaanderen,Dendermonde
9220,42008,630,22241.77,17416.33,Oost-Vlaanderen,Hamme
9230,42025,728,23131.83,18728.73,Oost-Vlaanderen,Wetteren
9240,42028,646,21573.59,16937.54,Oost-Vlaanderen,Zele
9250,42023,350,27386.2,21048.71,Oost-Vlaanderen,Waasmunster
9255,42004,583,25295.6,19991.53,Oost-Vlaanderen,Buggenhout
9260,42026,518,24518.28,19391.59,Oost-Vlaanderen,Wichelen
9270,42010,384,26108.4,20436.28,Oost-Vlaanderen,Laarne
9280,42011,734,23571.5,18742.41,Oost-Vlaanderen,Lebbeke
9290,42003,405,23822.39,18779.64,Oost-Vlaanderen,Berlare
9300,41002,1156,22980.72,18787.67,Oost-Vlaanderen,Aalst
9308,41002,1156,22980.72,18787.67,Oost-Vlaanderen,Aalst
9310,41002,1156,22980.72,18787.67,Oost-Vlaanderen,Aalst
9320,41002,1156,22980.72,18787.67,Oost-Vlaanderen,Aalst
9340,41034,645,25313.1,19601.07,Oost-Vlaanderen,Lede
9400,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9401,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9402,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9403,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9404,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9406,41048,552,22642.6,18372.89,Oost-Vlaanderen,Ninove
9420,41082,610,25063.02,20273.63,Oost-Vlaanderen,Erpe-Mere
9450,41024,635,24641.19,19926.88,Oost-Vlaanderen,Haaltert
9451,41024,635,24641.19,19926.88,Oost-Vlaanderen,Haaltert
9470,41011,1518,22053.69,18457.61,Oost-Vlaanderen,Denderleeuw
9472,41011,1518,22053.69,18457.61,Oost-Vlaanderen,Denderleeuw
9473,41011,1518,22053.69,18457.61,Oost-Vlaanderen,Denderleeuw
9500,41018,437,22543.35,18159.37,Oost-Vlaanderen,Geraardsbergen
9506,41018,437,22543.35,18159.37,Oost-Vlaanderen,Geraardsbergen
9520,41063,395,25297.31,19490.06,Oost-Vlaanderen,Sint-Lievens-Houtem
9521,41063,395,25297.31,19490.06,Oost-Vlaanderen,Sint-Lievens-Houtem
9550,41027,395,24773.77,19603.77,Oost-Vlaanderen,Herzele
9551,41027,395,24773.77,19603.77,Oost-Vlaanderen,Herzele
9552,41027,395,24773.77,19603.77,Oost-Vlaanderen,Herzele
9570,45063,261,24223.0,19221.79,Oost-Vlaanderen,Lierde
9571,45063,261,24223.0,19221.79,Oost-Vlaanderen,Lierde
9572,45063,261,24223.0,19221.79,Oost-Vlaanderen,Lierde
9600,45041,788,18408.1,14907.77,Oost-Vlaanderen,Ronse
9620,41081,488,25204.9,20261.01,Oost-Vlaanderen,Zottegem
9630,45065,246,25237.23,20012.29,Oost-Vlaanderen,Zwalm
9636,45065,246,25237.23,20012.29,Oost-Vlaanderen,Zwalm
9660,45059,264,23966.95,18924.76,Oost-Vlaanderen,Brakel
9661,45059,264,23966.95,18924.76,Oost-Vlaanderen,Brakel
9667,45062,178,27362.28,20226.61,Oost-Vlaanderen,Horebeke
9680,45064,136,26069.01,19668.12,Oost-Vlaanderen,Maarkedal
9681,45064,136,26069.01,19668.12,Oost-Vlaanderen,Maarkedal
9688,45064,136,26069.01,19668.12,Oost-Vlaanderen,Maarkedal
9690,45060,224,23597.87,18379.67,Oost-Vlaanderen,Kluisbergen
9700,45035,474,23898.2,19104.18,Oost-Vlaanderen,Oudenaarde
9750,45068,222,25484.16,19433.57,Oost-Vlaanderen,Kruisem
9770,45068,222,25484.16,19433.57,Oost-Vlaanderen,Kruisem
9771,45068,222,25484.16,19433.57,Oost-Vlaanderen,Kruisem
9772,45068,222,25484.16,19433.57,Oost-Vlaanderen,Kruisem
9790,45061,154,25624.57,20110.5,Oost-Vlaanderen,Wortegem-Petegem
9800,44083,355,24822.68,19295.16,Oost-Vlaanderen,Deinze
9810,44048,347,26243.25,20385.12,Oost-Vlaanderen,Nazareth
9820,44043,681,27325.96,21520.25,Oost-Vlaanderen,Merelbeke
9830,44064,567,33074.17,26946.23,Oost-Vlaanderen,Sint-Martens-Latem
9831,44064,567,33074.17,26946.23,Oost-Vlaanderen,Sint-Martens-Latem
9840,44012,623,30664.23,24336.98,Oost-Vlaanderen,De Pinte
9850,44083,355,24822.68,19295.16,Oost-Vlaanderen,Deinze
9860,44052,322,26582.42,20540.48,Oost-Vlaanderen,Oosterzele
9870,44081,491,23410.09,18308.14,Oost-Vlaanderen,Zulte
9880,44084,248,25085.96,19207.69,Oost-Vlaanderen,Aalter
9881,44084,248,25085.96,19207.69,Oost-Vlaanderen,Aalter
9890,44020,421,26320.93,20411.64,Oost-Vlaanderen,Gavere
9900,43005,735,21718.84,17423.35,Oost-Vlaanderen,Eeklo
9910,44084,248,25085.96,19207.69,Oost-Vlaanderen,Aalter
9920,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9921,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9930,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9931,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9932,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9940,44019,489,24558.1,19280.41,Oost-Vlaanderen,Evergem
9950,44085,337,24658.74,19318.91,Oost-Vlaanderen,Lievegem
9960,43002,167,24160.82,18678.19,Oost-Vlaanderen,Assenede
9961,43002,167,24160.82,18678.19,Oost-Vlaanderen,Assenede
9968,43002,167,24160.82,18678.19,Oost-Vlaanderen,Assenede
9970,43007,197,24948.57,19174.39,Oost-Vlaanderen,Kaprijke
9971,43007,197,24948.57,19174.39,Oost-Vlaanderen,Kaprijke
9980,43014,94,23181.09,17817.29,Oost-Vlaanderen,Sint-Laureins
9981,43014,94,23181.09,17817.29,Oost-Vlaanderen,Sint-Laureins
9982,43014,94,23181.09,17817.29,Oost-Vlaanderen,Sint-Laureins
9988,43014,94,23181.09,17817.29,Oost-Vlaanderen,Sint-Laureins
9990,43010,258,22659.25,17737.98,Oost-Vlaanderen,Maldegem
9991,43010,258,22659.25,17737.98,Oost-Vlaanderen,Maldegem
9992,43010,258,22659.25,17737.98,Oost-Vlaanderen,Maldegem
